565, 18645 0. 0. 0. 0. 0. 0.;
566, 18678 0. 0. 0. 0. 0. 0.;
567, 18711 0. 0. 0. 0. 0. 0.;
568, 18744 0. 0. 0. 0. 0. 0.;
569, 18777 0. 0. 0. 0. 0. 0.;
570, 18810 0. 0. 0. 0. 0. 0.;
571, 18843 0. 0. 0. 0. 0. 0.;
572, 18876 0. 0. 0. 0. 0. 0.;
573, 18909 0. 0. 0. 0. 0. 0.;
574, 18942 0. 0. 0. 0. 0. 0.;
575, 18975 0. 0. 0. 0. 0. 0.;
576, 19008 0. 0. 0. 0. 0. 0.;
577, 19041 0. 0. 0. 0. 0. 0.;
578, 19074 0. 0. 0. 0. 0. 0.;
579, 19107 0. 0. 0. 0. 0. 0.;
580, 19140 0. 0. 0. 0. 0. 0.;
581, 19173 0. 0. 0. 0. 0. 0.;
582, 19206 0. 0. 0. 0. 0. 0.;
583, 19239 0. 0. 0. 0. 0. 0.;
584, 19272 0. 0. 0. 0. 0. 0.;
585, 19305 0. 0. 0. 0. 0. 0.;
586, 19338 0. 0. 0. 0. 0. 0.;
587, 19371 0. 0. 0. 0. 0. 0.;
588, 19404 0. 0. 0. 0. 0. 0.;
589, 19437 0. 0. 0. 0. 0. 0.;
590, 19470 0. 0. 0. 0. 0. 0.;
591, 19503 0. 0. 0. 0. 0. 0.;
592, 19536 0. 0. 0. 0. 0. 0.;
593, 19569 0. 0. 0. 0. 0. 0.;
594, 19602 0. 0. 0. 0. 0. 0.;
595, 19635 0. 0. 0. 0. 0. 0.;
596, 19668 0. 0. 0. 0. 0. 0.;
597, 19701 0. 0. 0. 0. 0. 0.;
598, 19734 0. 0. 0. 0. 0. 0.;
599, 19767 0. 0. 0. 0. 0. 0.;
600, 19800 0. 0. 0. 0. 0. 0.;
601, 19833 0. 0. 0. 0. 0. 0.;
602, 19866 0. 0. 0. 0. 0. 0.;
603, 19899 0. 0. 0. 0. 0. 0.;
604, 19932 0. 0. 0. 0. 0. 0.;
605, 19965 0. 0. 0. 0. 0. 0.;
606, 19998 0. 0. 0. 0. 0. 0.;
607, 20031 0. 0. 0. 0. 0. 0.;
608, 20064 0. 0. 0. 0. 0. 0.;
609, 20097 0. 0. 0. 0. 0. 0.;
610, 20130 0. 0. 0. 0. 0. 0.;
611, 20163 0. 0. 0. 0. 0. 0.;
612, 20196 0. 0. 0. 0. 0. 0.;
613, 20229 0. 0. 0. 0. 0. 0.;
614, 20262 0. 0. 0. 0. 0. 0.;
615, 20295 0. 0. 0. 0. 0. 0.;
616, 20328 0. 0. 0. 0. 0. 0.;
617, 20361 0. 0. 0. 0. 0. 0.;
618, 20394 0. 0. 0. 0. 0. 0.;
619, 20427 0. 0. 0. 0. 0. 0.;
620, 20460 0. 0. 0. 0. 0. 0.;
621, 20493 0. 0. 0. 0. 0. 0.;
622, 20526 0. 0. 0. 0. 0. 0.;
623, 20559 0. 0. 0. 0. 0. 0.;
624, 20592 0. 0. 0. 0. 0. 0.;
625, 20625 0. 0. 0. 0. 0. 0.;
626, 20658 0. 0. 0. 0. 0. 0.;
627, 20691 0. 0. 0. 0. 0. 0.;
628, 20724 0. 0. 0. 0. 0. 0.;
629, 20757 0. 0. 0. 0. 0. 0.;
630, 20790 0. 0. 0. 0. 0. 0.;
631, 20823 0. 0. 0. 0. 0. 0.;
632, 20856 0. 0. 0. 0. 0. 0.;
633, 20889 0. 0. 0. 0. 0. 0.;
634, 20922 0. 0. 0. 0. 0. 0.;
635, 20955 0. 0. 0. 0. 0. 0.;
636, 20988 0. 0. 0. 0. 0. 0.;
637, 21021 0. 0. 0. 0. 0. 0.;
638, 21054 0. 0. 0. 0. 0. 0.;
639, 21087 0. 0. 0. 0. 0. 0.;
640, 21120 0. 0. 0. 0. 0. 0.;
641, 21153 0. 0. 0. 0. 0. 0.;
642, 21186 0. 0. 0. 0. 0. 0.;
643, 21219 0. 0. 0. 0. 0. 0.;
644, 21252 0. 0. 0. 0. 0. 0.;
645, 21285 0. 0. 0. 0. 0. 0.;
646, 21318 0. 0. 0. 0. 0. 0.;
647, 21351 0. 0. 0. 0. 0. 0.;
648, 21384 0. 0. 0. 0. 0. 0.;
649, 21417 0. 0. 0. 0. 0. 0.;
650, 21450 0. 0. 0. 0. 0. 0.;
651, 21483 0. 0. 0. 0. 0. 0.;
652, 21516 0. 0. 0. 0. 0. 0.;
653, 21549 0. 0. 0. 0. 0. 0.;
654, 21582 0. 0. 0. 0. 0. 0.;
655, 21615 0. 0. 0. 0. 0. 0.;
656, 21648 0. 0. 0. 0. 0. 0.;
657, 21681 0. 0. 0. 0. 0. 0.;
658, 21714 0. 0. 0. 0. 0. 0.;
659, 21747 0. 0. 0. 0. 0. 0.;
660, 21780 0. 0. 0. 0. 0. 0.;
661, 21813 0. 0. 0. 0. 0. 0.;
662, 21846 0. 0. 0. 0. 0. 0.;
663, 21879 0. 0. 0. 0. 0. 0.;
664, 21912 0. 0. 0. 0. 0. 0.;
665, 21945 0. 0. 0. 0. 0. 0.;
666, 21978 0. 0. 0. 0. 0. 0.;
667, 22011 0. 0. 0. 0. 0. 0.;
668, 22044 0. 0. 0. 0. 0. 0.;
669, 22077 0. 0. 0. 0. 0. 0.;
670, 22110 0. 0. 0. 0. 0. 0.;
671, 22143 0. 0. 0. 0. 0. 0.;
672, 22176 0. 0. 0. 0. 0. 0.;
673, 22209 0. 0. 0. 0. 0. 0.;
674, 22242 0. 0. 0. 0. 0. 0.;
675, 22275 0. 0. 0. 0. 0. 0.;
676, 22308 0. 0. 0. 0. 0. 0.;
677, 22341 0. 0. 0. 0. 0. 0.;
678, 22374 0. 0. 0. 0. 0. 0.;
679, 22407 0. 0. 0. 0. 0. 0.;
680, 22440 0. 0. 0. 0. 0. 0.;
681, 22473 0. 0. 0. 0. 0. 0.;
682, 22506 0. 0. 0. 0. 0. 0.;
683, 22539 0. 0. 0. 0. 0. 0.;
684, 22572 0. 0. 0. 0. 0. 0.;
685, 22605 0. 0. 0. 0. 0. 0.;
686, 22638 0. 0. 0. 0. 0. 0.;
687, 22671 0. 0. 0. 0. 0. 0.;
688, 22704 0. 0. 0. 0. 0. 0.;
689, 22737 0. 0. 0. 0. 0. 0.;
690, 22770 0. 0. 0. 0. 0. 0.;
691, 22803 0. 0. 0. 0. 0. 0.;
692, 22836 0. 0. 0. 0. 0. 0.;
693, 22869 0. 0. 0. 0. 0. 0.;
694, 22902 0. 0. 0. 0. 0. 0.;
695, 22935 0. 0. 0. 0. 0. 0.;
696, 22968 0. 0. 0. 0. 0. 0.;
697, 23001 0. 0. 0. 0. 0. 0.;
698, 23034 0. 0. 0. 0. 0. 0.;
699, 23067 0. 0. 0. 0. 0. 0.;
700, 23100 0. 0. 0. 0. 0. 0.;
701, 23133 0. 0. 0. 0. 0. 0.;
702, 23166 0. 0. 0. 0. 0. 0.;
703, 23199 0. 0. 0. 0. 0. 0.;
704, 23232 0. 0. 0. 0. 0. 0.;
705, 23265 0. 0. 0. 0. 0. 0.;
706, 23298 0. 0. 0. 0. 0. 0.;
707, 23331 0. 0. 0. 0. 0. 0.;
708, 23364 0. 0. 0. 0. 0. 0.;
709, 23397 0. 0. 0. 0. 0. 0.;
710, 23430 0. 0. 0. 0. 0. 0.;
711, 23463 0. 0. 0. 0. 0. 0.;
712, 23496 0. 0. 0. 0. 0. 0.;
713, 23529 0. 0. 0. 0. 0. 0.;
714, 23562 0. 0. 0. 0. 0. 0.;
715, 23595 0. 0. 0. 0. 0. 0.;
716, 23628 0. 0. 0. 0. 0. 0.;
717, 23661 0. 0. 0. 0. 0. 0.;
718, 23694 0. 0. 0. 0. 0. 0.;
719, 23727 0. 0. 0. 0. 0. 0.;
720, 23760 0. 0. 0. 0. 0. 0.;
721, 23793 0. 0. 0. 0. 0. 0.;
722, 23826 0. 0. 0. 0. 0. 0.;
723, 23859 0. 0. 0. 0. 0. 0.;
724, 23892 0. 0. 0. 0. 0. 0.;
725, 23925 0. 0. 0. 0. 0. 0.;
726, 23958 0. 0. 0. 0. 0. 0.;
727, 23991 0. 0. 0. 0. 0. 0.;
728, 24024 0. 0. 0. 0. 0. 0.;
729, 24057 0. 0. 0. 0. 0. 0.;
730, 24090 0. 0. 0. 0. 0. 0.;
731, 24123 0. 0. 0. 0. 0. 0.;
732, 24156 0. 0. 0. 0. 0. 0.;
733, 24189 0. 0. 0. 0. 0. 0.;
734, 24222 0. 0. 0. 0. 0. 0.;
735, 24255 0. 0. 0. 0. 0. 0.;
736, 24288 0. 0. 0. 0. 0. 0.;
737, 24321 0. 0. 0. 0. 0. 0.;
738, 24354 0. 0. 0. 0. 0. 0.;
739, 24387 0. 0. 0. 0. 0. 0.;
740, 24420 0. 0. 0. 0. 0. 0.;
741, 24453 0. 0. 0. 0. 0. 0.;
742, 24486 0. 0. 0. 0. 0. 0.;
743, 24519 0. 0. 0. 0. 0. 0.;
744, 24552 0. 0. 0. 0. 0. 0.;
745, 24585 0. 0. 0. 0. 0. 0.;
746, 24618 0. 0. 0. 0. 0. 0.;
747, 24651 0. 0. 0. 0. 0. 0.;
748, 24684 0. 0. 0. 0. 0. 0.;
749, 24717 0. 0. 0. 0. 0. 0.;
750, 24750 0. 0. 0. 0. 0. 0.;
751, 24783 0. 0. 0. 0. 0. 0.;
752, 24816 0. 0. 0. 0. 0. 0.;
753, 24849 0. 0. 0. 0. 0. 0.;
754, 24882 0. 0. 0. 0. 0. 0.;
755, 24915 0. 0. 0. 0. 0. 0.;
756, 24948 0. 0. 0. 0. 0. 0.;
757, 24981 0. 0. 0. 0. 0. 0.;
758, 25014 0. 0. 0. 0. 0. 0.;
759, 25047 0. 0. 0. 0. 0. 0.;
760, 25080 0. 0. 0. 0. 0. 0.;
761, 25113 0. 0. 0. 0. 0. 0.;
762, 25146 0. 0. 0. 0. 0. 0.;
763, 25179 0. 0. 0. 0. 0. 0.;
764, 25212 0. 0. 0. 0. 0. 0.;
765, 25245 0. 0. 0. 0. 0. 0.;
766, 25278 0. 0. 0. 0. 0. 0.;
767, 25311 0. 0. 0. 0. 0. 0.;
768, 25344 0. 0. 0. 0. 0. 0.;
769, 25377 0. 0. 0. 0. 0. 0.;
770, 25410 0. 0. 0. 0. 0. 0.;
771, 25443 0. 0. 0. 0. 0. 0.;
772, 25476 0. 0. 0. 0. 0. 0.;
773, 25509 0. 0. 0. 0. 0. 0.;
774, 25542 0. 0. 0. 0. 0. 0.;
775, 25575 0. 0. 0. 0. 0. 0.;
776, 25608 0. 0. 0. 0. 0. 0.;
777, 25641 0. 0. 0. 0. 0. 0.;
778, 25674 0. 0. 0. 0. 0. 0.;
779, 25707 0. 0. 0. 0. 0. 0.;
780, 25740 0. 0. 0. 0. 0. 0.;
781, 25773 0. 0. 0. 0. 0. 0.;
782, 25806 0. 0. 0. 0. 0. 0.;
783, 25839 0. 0. 0. 0. 0. 0.;
784, 25872 0. 0. 0. 0. 0. 0.;
785, 25905 0. 0. 0. 0. 0. 0.;
786, 25938 0. 0. 0. 0. 0. 0.;
787, 25971 0. 0. 0. 0. 0. 0.;
788, 26004 0. 0. 0. 0. 0. 0.;
789, 26037 0. 0. 0. 0. 0. 0.;
790, 26070 0. 0. 0. 0. 0. 0.;
791, 26103 0. 0. 0. 0. 0. 0.;
792, 26136 0. 0. 0. 0. 0. 0.;
793, 26169 0. 0. 0. 0. 0. 0.;
794, 26202 0. 0. 0. 0. 0. 0.;
795, 26235 0. 0. 0. 0. 0. 0.;
796, 26268 0. 0. 0. 0. 0. 0.;
797, 26301 0. 0. 0. 0. 0. 0.;
798, 26334 0. 0. 0. 0. 0. 0.;
799, 26367 0. 0. 0. 0. 0. 0.;
800, 26400 0. 0. 0. 0. 0. 0.;
801, 26433 0. 0. 0. 0. 0. 0.;
802, 26466 0. 0. 0. 0. 0. 0.;
803, 26499 0. 0. 0. 0. 0. 0.;
804, 26532 0. 0. 0. 0. 0. 0.;
805, 26565 0. 0. 0. 0. 0. 0.;
806, 26598 0. 0. 0. 0. 0. 0.;
807, 26631 0. 0. 0. 0. 0. 0.;
808, 26664 0. 0. 0. 0. 0. 0.;
809, 26697 0. 0. 0. 0. 0. 0.;
810, 26730 0. 0. 0. 0. 0. 0.;
811, 26763 0. 0. 0. 0. 0. 0.;
812, 26796 0. 0. 0. 0. 0. 0.;
813, 26829 0. 0. 0. 0. 0. 0.;
814, 26862 0. 0. 0. 0. 0. 0.;
815, 26895 0. 0. 0. 0. 0. 0.;
816, 26928 0. 0. 0. 0. 0. 0.;
817, 26961 0. 0. 0. 0. 0. 0.;
818, 26994 0. 0. 0. 0. 0. 0.;
819, 27027 0. 0. 0. 0. 0. 0.;
820, 27060 0. 0. 0. 0. 0. 0.;
821, 27093 0. 0. 0. 0. 0. 0.;
822, 27126 0. 0. 0. 0. 0. 0.;
823, 27159 0. 0. 0. 0. 0. 0.;
824, 27192 0. 0. 0. 0. 0. 0.;
825, 27225 0. 0. 0. 0. 0. 0.;
826, 27258 0. 0. 0. 0. 0. 0.;
827, 27291 0. 0. 0. 0. 0. 0.;
828, 27324 0. 0. 0. 0. 0. 0.;
829, 27357 0. 0. 0. 0. 0. 0.;
830, 27390 0. 0. 0. 0. 0. 0.;
831, 27423 0. 0. 0. 0. 0. 0.;
832, 27456 0. 0. 0. 0. 0. 0.;
833, 27489 0. 0. 0. 0. 0. 0.;
834, 27522 0. 0. 0. 0. 0. 0.;
835, 27555 0. 0. 0. 0. 0. 0.;
836, 27588 0. 0. 0. 0. 0. 0.;
837, 27621 0. 0. 0. 0. 0. 0.;
838, 27654 0. 0. 0. 0. 0. 0.;
839, 27687 0. 0. 0. 0. 0. 0.;
840, 27720 0. 0. 0. 0. 0. 0.;
841, 27753 0. 0. 0. 0. 0. 0.;
842, 27786 0. 0. 0. 0. 0. 0.;
843, 27819 0. 0. 0. 0. 0. 0.;
844, 27852 0. 0. 0. 0. 0. 0.;
845, 27885 0. 0. 0. 0. 0. 0.;
846, 27918 0. 0. 0. 0. 0. 0.;
847, 27951 0. 0. 0. 0. 0. 0.;
848, 27984 0. 0. 0. 0. 0. 0.;
849, 28017 0. 0. 0. 0. 0. 0.;
850, 28050 0. 0. 0. 0. 0. 0.;
851, 28083 0. 0. 0. 0. 0. 0.;
852, 28116 0. 0. 0. 0. 0. 0.;
853, 28149 0. 0. 0. 0. 0. 0.;
854, 28182 0. 0. 0. 0. 0. 0.;
855, 28215 0. 0. 0. 0. 0. 0.;
856, 28248 0. 0. 0. 0. 0. 0.;
857, 28281 0. 0. 0. 0. 0. 0.;
858, 28314 0. 0. 0. 0. 0. 0.;
859, 28347 0. 0. 0. 0. 0. 0.;
860, 28380 0. 0. 0. 0. 0. 0.;
861, 28413 0. 0. 0. 0. 0. 0.;
862, 28446 0. 0. 0. 0. 0. 0.;
863, 28479 0. 0. 0. 0. 0. 0.;
864, 28512 0. 0. 0. 0. 0. 0.;
865, 28545 0. 0. 0. 0. 0. 0.;
866, 28578 0. 0. 0. 0. 0. 0.;
867, 28611 0. 0. 0. 0. 0. 0.;
868, 28644 0. 0. 0. 0. 0. 0.;
869, 28677 0. 0. 0. 0. 0. 0.;
870, 28710 0. 0. 0. 0. 0. 0.;
871, 28743 0. 0. 0. 0. 0. 0.;
872, 28776 0. 0. 0. 0. 0. 0.;
873, 28809 0. 0. 0. 0. 0. 0.;
874, 28842 0. 0. 0. 0. 0. 0.;
875, 28875 0. 0. 0. 0. 0. 0.;
876, 28908 0. 0. 0. 0. 0. 0.;
877, 28941 0. 0. 0. 0. 0. 0.;
878, 28974 0. 0. 0. 0. 0. 0.;
879, 29007 0. 0. 0. 0. 0. 0.;
880, 29040 0. 0. 0. 0. 0. 0.;
881, 29073 0. 0. 0. 0. 0. 0.;
882, 29106 0. 0. 0. 0. 0. 0.;
883, 29139 0. 0. 0. 0. 0. 0.;
884, 29172 0. 0. 0. 0. 0. 0.;
885, 29205 0. 0. 0. 0. 0. 0.;
886, 29238 0. 0. 0. 0. 0. 0.;
887, 29271 0. 0. 0. 0. 0. 0.;
888, 29304 0. 0. 0. 0. 0. 0.;
889, 29337 0. 0. 0. 0. 0. 0.;
890, 29370 0. 0. 0. 0. 0. 0.;
891, 29403 0. 0. 0. 0. 0. 0.;
892, 29436 0. 0. 0. 0. 0. 0.;
893, 29469 0. 0. 0. 0. 0. 0.;
894, 29502 0. 0. 0. 0. 0. 0.;
895, 29535 0. 0. 0. 0. 0. 0.;
896, 29568 0. 0. 0. 0. 0. 0.;
897, 29601 0. 0. 0. 0. 0. 0.;
898, 29634 0. 0. 0. 0. 0. 0.;
899, 29667 0. 0. 0. 0. 0. 0.;
900, 29700 0. 0. 0. 0. 0. 0.;
901, 29733 0. 0. 0. 0. 0. 0.;
902, 29766 0. 0. 0. 0. 0. 0.;
903, 29799 0. 0. 0. 0. 0. 0.;
904, 29832 0. 0. 0. 0. 0. 0.;
905, 29865 0. 0. 0. 0. 0. 0.;
906, 29898 0. 0. 0. 0. 0. 0.;
907, 29931 0. 0. 0. 0. 0. 0.;
908, 29964 0. 0. 0. 0. 0. 0.;
909, 29997 0. 0. 0. 0. 0. 0.;
910, 30030 0. 0. 0. 0. 0. 0.;
911, 30063 0. 0. 0. 0. 0. 0.;
912, 30096 0. 0. 0. 0. 0. 0.;
913, 30129 0. 0. 0. 0. 0. 0.;
914, 30162 0. 0. 0. 0. 0. 0.;
915, 30195 0. 0. 0. 0. 0. 0.;
916, 30228 0. 0. 0. 0. 0. 0.;
917, 30261 0. 0. 0. 0. 0. 0.;
918, 30294 0. 0. 0. 0. 0. 0.;
919, 30327 0. 0. 0. 0. 0. 0.;
920, 30360 0. 0. 0. 0. 0. 0.;
921, 30393 0. 0. 0. 0. 0. 0.;
922, 30426 0. 0. 0. 0. 0. 0.;
923, 30459 0. 0. 0. 0. 0. 0.;
924, 30492 0. 0. 0. 0. 0. 0.;
925, 30525 0. 0. 0. 0. 0. 0.;
926, 30558 0. 0. 0. 0. 0. 0.;
927, 30591 0. 0. 0. 0. 0. 0.;
928, 30624 0. 0. 0. 0. 0. 0.;
929, 30657 0. 0. 0. 0. 0. 0.;
930, 30690 0. 0. 0. 0. 0. 0.;
931, 30723 0. 0. 0. 0. 0. 0.;
932, 30756 0. 0. 0. 0. 0. 0.;
933, 30789 0. 0. 0. 0. 0. 0.;
934, 30822 0. 0. 0. 0. 0. 0.;
935, 30855 0. 0. 0. 0. 0. 0.;
936, 30888 0. 0. 0. 0. 0. 0.;
937, 30921 0. 0. 0. 0. 0. 0.;
938, 30954 0. 0. 0. 0. 0. 0.;
939, 30987 0. 0. 0. 0. 0. 0.;
940, 31020 0. 0. 0. 0. 0. 0.;
941, 31053 0. 0. 0. 0. 0. 0.;
942, 31086 0. 0. 0. 0. 0. 0.;
943, 31119 0. 0. 0. 0. 0. 0.;
944, 31152 0. 0. 0. 0. 0. 0.;
945, 31185 0. 0. 0. 0. 0. 0.;
946, 31218 0. 0. 0. 0. 0. 0.;
947, 31251 0. 0. 0. 0. 0. 0.;
948, 31284 0. 0. 0. 0. 0. 0.;
949, 31317 0. 0. 0. 0. 0. 0.;
950, 31350 0. 0. 0. 0. 0. 0.;
951, 31383 0. 0. 0. 0. 0. 0.;
952, 31416 0. 0. 0. 0. 0. 0.;
953, 31449 0. 0. 0. 0. 0. 0.;
954, 31482 0. 0. 0. 0. 0. 0.;
955, 31515 0. 0. 0. 0. 0. 0.;
956, 31548 0. 0. 0. 0. 0. 0.;
957, 31581 0. 0. 0. 0. 0. 0.;
958, 31614 0. 0. 0. 0. 0. 0.;
959, 31647 0. 0. 0. 0. 0. 0.;
960, 31680 0. 0. 0. 0. 0. 0.;
961, 31713 0. 0. 0. 0. 0. 0.;
962, 31746 0. 0. 0. 0. 0. 0.;
963, 31779 0. 0. 0. 0. 0. 0.;
964, 31812 0. 0. 0. 0. 0. 0.;
965, 31845 0. 0. 0. 0. 0. 0.;
966, 31878 0. 0. 0. 0. 0. 0.;
967, 31911 0. 0. 0. 0. 0. 0.;
968, 31944 0. 0. 0. 0. 0. 0.;
969, 31977 0. 0. 0. 0. 0. 0.;
970, 32010 0. 0. 0. 0. 0. 0.;
971, 32043 0. 0. 0. 0. 0. 0.;
972, 32076 0. 0. 0. 0. 0. 0.;
973, 32109 0. 0. 0. 0. 0. 0.;
974, 32142 0. 0. 0. 0. 0. 0.;
975, 32175 0. 0. 0. 0. 0. 0.;
976, 32208 0. 0. 0. 0. 0. 0.;
977, 32241 0. 0. 0. 0. 0. 0.;
978, 32274 0. 0. 0. 0. 0. 0.;
979, 32307 0. 0. 0. 0. 0. 0.;
980, 32340 0. 0. 0. 0. 0. 0.;
981, 32373 0. 0. 0. 0. 0. 0.;
982, 32406 0. 0. 0. 0. 0. 0.;
983, 32439 0. 0. 0. 0. 0. 0.;
984, 32472 0. 0. 0. 0. 0. 0.;
985, 32505 0. 0. 0. 0. 0. 0.;
986, 32538 0. 0. 0. 0. 0. 0.;
987, 32571 0. 0. 0. 0. 0. 0.;
988, 32604 0. 0. 0. 0. 0. 0.;
989, 32637 0. 0. 0. 0. 0. 0.;
990, 32670 0. 0. 0. 0. 0. 0.;
991, 32703 0. 0. 0. 0. 0. 0.;
992, 32736 0. 0. 0. 0. 0. 0.;
993, 32769 0. 0. 0. 0. 0. 0.;
994, 32802 0. 0. 0. 0. 0. 0.;
995, 32835 0. 0. 0. 0. 0. 0.;
996, 32868 0. 0. 0. 0. 0. 0.;
997, 32901 0. 0. 0. 0. 0. 0.;
998, 32934 0. 0. 0. 0. 0. 0.;
999, 32967 0. 0. 0. 0. 0. 0.;
1000, 33000 0. 0. 0. 0. 0. 0.;
1001, 33033 0. 0. 0. 0. 0. 0.;
