108, 3564 0. 0. 0. 0. 0. 0.;
109, 3597 0. 0. 0. 0. 0. 0.;
110, 3630 0. 0. 0. 0. 0. 0.;
111, 3663 0. 0. 0. 0. 0. 0.;
112, 3696 0. 0. 0. 0. 0. 0.;
113, 3729 0. 0. 0. 0. 0. 0.;
114, 3762 0. 0. 0. 0. 0. 0.;
115, 3795 0. 0. 0. 0. 0. 0.;
116, 3828 0. 0. 0. 0. 0. 0.;
117, 3861 0. 0. 0. 0. 0. 0.;
118, 3894 0. 0. 0. 0. 0. 0.;
119, 3927 0. 0. 0. 0. 0. 0.;
120, 3960 0. 0. 0. 0. 0. 0.;
121, 3993 0. 0. 0. 0. 0. 0.;
122, 4026 0. 0. 0. 0. 0. 0.;
123, 4059 0. 0. 0. 0. 0. 0.;
124, 4092 0. 0. 0. 0. 0. 0.;
125, 4125 0. 0. 0. 0. 0. 0.;
126, 4158 0. 0. 0. 0. 0. 0.;
127, 4191 0. 0. 0. 0. 0. 0.;
128, 4224 0. 0. 0. 0. 0. 0.;
129, 4257 0. 0. 0. 0. 0. 0.;
130, 4290 0. 0. 0. 0. 0. 0.;
131, 4323 0. 0. 0. 0. 0. 0.;
132, 4356 0. 0. 0. 0. 0. 0.;
133, 4389 0. 0. 0. 0. 0. 0.;
134, 4422 0. 0. 0. 0. 0. 0.;
135, 4455 0. 0. 0. 0. 0. 0.;
136, 4488 0. 0. 0. 0. 0. 0.;
137, 4521 0. 0. 0. 0. 0. 0.;
138, 4554 0. 0. 0. 0. 0. 0.;
139, 4587 0. 0. 0. 0. 0. 0.;
140, 4620 0. 0. 0. 0. 0. 0.;
141, 4653 0. 0. 0. 0. 0. 0.;
142, 4686 0. 0. 0. 0. 0. 0.;
143, 4719 0. 0. 0. 0. 0. 0.;
144, 4752 0. 0. 0. 0. 0. 0.;
145, 4785 0. 0. 0. 0. 0. 0.;
146, 4818 0. 0. 0. 0. 0. 0.;
147, 4851 0. 0. 0. 0. 0. 0.;
148, 4884 0. 0. 0. 0. 0. 0.;
149, 4917 0. 0. 0. 0. 0. 0.;
150, 4950 0. 0. 0. 0. 0. 0.;
151, 4983 0. 0. 0. 0. 0. 0.;
152, 5016 0. 0. 0. 0. 0. 0.;
153, 5049 0. 0. 0. 0. 0. 0.;
154, 5082 0. 0. 0. 0. 0. 0.;
155, 5115 0. 0. 0. 0. 0. 0.;
156, 5148 0. 0. 0. 0. 0. 0.;
157, 5181 0. 0. 0. 0. 0. 0.;
158, 5214 0. 0. 0. 0. 0. 0.;
159, 5247 0. 0. 0. 0. 0. 0.;
160, 5280 0. 0. 0. 0. 0. 0.;
161, 5313 0. 0. 0. 0. 0. 0.;
162, 5346 0. 0. 0. 0. 0. 0.;
163, 5379 0. 0. 0. 0. 0. 0.;
164, 5412 0. 0. 0. 0. 0. 0.;
165, 5445 0. 0. 0. 0. 0. 0.;
166, 5478 0. 0. 0. 0. 0. 0.;
167, 5511 0. 0. 0. 0. 0. 0.;
168, 5544 0. 0. 0. 0. 0. 0.;
169, 5577 0. 0. 0. 0. 0. 0.;
170, 5610 0. 0. 0. 0. 0. 0.;
171, 5643 0. 0. 0. 0. 0. 0.;
172, 5676 0. 0. 0. 0. 0. 0.;
173, 5709 0. 0. 0. 0. 0. 0.;
174, 5742 0. 0. 0. 0. 0. 0.;
175, 5775 0. 0. 0. 0. 0. 0.;
176, 5808 0. 0. 0. 0. 0. 0.;
